,method,error_test,subproblem,subproblem_id,dataset_id,num_boost_round
1300,LASSO (Saabas),0.5141322030789135,classification,2,21,64
1301,LASSO (Shap),0.5001134438163466,classification,2,21,64
1302,Vanilla,0.4718521370812476,classification,2,22,1
1303,LASSO (Saabas),0.4752149916570402,classification,2,22,1
1304,LASSO (Shap),0.4505840071877807,classification,2,22,1
1305,Vanilla,0.46581440123219087,classification,2,22,2
1306,LASSO (Saabas),0.48425619304325507,classification,2,22,2
1307,LASSO (Shap),0.46809138749839563,classification,2,22,2
1308,Vanilla,0.47730714927480433,classification,2,22,4
1309,LASSO (Saabas),0.49922988063149787,classification,2,22,4
1310,LASSO (Shap),0.471990758567578,classification,2,22,4
1311,Vanilla,0.49433448851238615,classification,2,22,8
1312,LASSO (Saabas),0.47966371454242074,classification,2,22,8
1313,LASSO (Shap),0.4568733153638813,classification,2,22,8
1314,Vanilla,0.48965216275189327,classification,2,22,16
1315,LASSO (Saabas),0.48196123732511875,classification,2,22,16
1316,LASSO (Shap),0.4618611218072135,classification,2,22,16
1317,Vanilla,0.4897959183673469,classification,2,22,32
1318,LASSO (Saabas),0.4920600693107431,classification,2,22,32
1319,LASSO (Shap),0.47785393402644083,classification,2,22,32
1320,Vanilla,0.48191503016300863,classification,2,22,64
1321,LASSO (Saabas),0.47789757412398914,classification,2,22,64
1322,LASSO (Shap),0.4668951354126556,classification,2,22,64
1323,Vanilla,0.4411038935705368,classification,2,23,1
1324,LASSO (Saabas),0.45506349485018727,classification,2,23,1
1325,LASSO (Shap),0.43808276763420717,classification,2,23,1
1326,Vanilla,0.4518789989076155,classification,2,23,2
1327,LASSO (Saabas),0.46964731585518105,classification,2,23,2
1328,LASSO (Shap),0.45473431647940077,classification,2,23,2
1329,Vanilla,0.4495747503121098,classification,2,23,4
1330,LASSO (Saabas),0.4513693820224719,classification,2,23,4
1331,LASSO (Shap),0.46033766385767794,classification,2,23,4
1332,Vanilla,0.44135504447565543,classification,2,23,8
1333,LASSO (Saabas),0.4430521418539326,classification,2,23,8
1334,LASSO (Shap),0.44538077403245935,classification,2,23,8
1335,Vanilla,0.4530030820848938,classification,2,23,16
1336,LASSO (Saabas),0.4421377574906368,classification,2,23,16
1337,LASSO (Shap),0.4438153480024969,classification,2,23,16
1338,Vanilla,0.46851591760299627,classification,2,23,32
1339,LASSO (Saabas),0.47720622659176026,classification,2,23,32
1340,LASSO (Shap),0.4843579314918851,classification,2,23,32
1341,Vanilla,0.4708518648564295,classification,2,23,64
1342,LASSO (Saabas),0.4816269701935081,classification,2,23,64
1343,LASSO (Shap),0.48865188046192265,classification,2,23,64
1344,Vanilla,0.5143540553666829,classification,2,24,1
1345,LASSO (Saabas),0.48477173385138417,classification,2,24,1
1346,LASSO (Shap),0.5114303059737737,classification,2,24,1
1347,Vanilla,0.49321029626032054,classification,2,24,2
1348,LASSO (Saabas),0.49634774162214657,classification,2,24,2
1349,LASSO (Shap),0.5144171928120447,classification,2,24,2
1350,Vanilla,0.49078193297717343,classification,2,24,4
1351,LASSO (Saabas),0.484900437105391,classification,2,24,4
1352,LASSO (Shap),0.4971296745993201,classification,2,24,4
1353,Vanilla,0.48572850898494413,classification,2,24,8
1354,LASSO (Saabas),0.4795944633317144,classification,2,24,8
1355,LASSO (Shap),0.4798203011170471,classification,2,24,8
1356,Vanilla,0.5064205925206411,classification,2,24,16
1357,LASSO (Saabas),0.4905148130160272,classification,2,24,16
1358,LASSO (Shap),0.4787032540067995,classification,2,24,16
1359,Vanilla,0.4961486158329286,classification,2,24,32
1360,LASSO (Saabas),0.48375424963574554,classification,2,24,32
1361,LASSO (Shap),0.48336571151044194,classification,2,24,32
1362,Vanilla,0.48229723166585725,classification,2,24,64
1363,LASSO (Saabas),0.4945361826129189,classification,2,24,64
1364,LASSO (Shap),0.4972996600291404,classification,2,24,64
1365,Vanilla,0.45401150333815543,classification,2,25,1
1366,LASSO (Saabas),0.4460749954016475,classification,2,25,1
1367,LASSO (Shap),0.45777469563877327,classification,2,25,1
1368,Vanilla,0.47201218936264333,classification,2,25,2
1369,LASSO (Saabas),0.4403929230111503,classification,2,25,2
1370,LASSO (Shap),0.4469250692238478,classification,2,25,2
1371,Vanilla,0.4566934613912377,classification,2,25,4
1372,LASSO (Saabas),0.4206026078872931,classification,2,25,4
1373,LASSO (Shap),0.4322550818009634,classification,2,25,4
1374,Vanilla,0.44302516914480583,classification,2,25,8
1375,LASSO (Saabas),0.42084868188845637,classification,2,25,8
1376,LASSO (Shap),0.4384342733857297,classification,2,25,8
1377,Vanilla,0.43991071739270926,classification,2,25,16
1378,LASSO (Saabas),0.4287827042289931,classification,2,25,16
1379,LASSO (Shap),0.45461053196724976,classification,2,25,16
1380,Vanilla,0.4483418589275151,classification,2,25,32
1381,LASSO (Saabas),0.4389960180752539,classification,2,25,32
1382,LASSO (Shap),0.46455291585263403,classification,2,25,32
1383,Vanilla,0.452701594261256,classification,2,25,64
1384,LASSO (Saabas),0.4519608866617949,classification,2,25,64
1385,LASSO (Shap),0.4733817527428552,classification,2,25,64
1386,Vanilla,0.4669471153846153,classification,2,26,1
1387,LASSO (Saabas),0.47940317954104716,classification,2,26,1
1388,LASSO (Shap),0.48795046864899805,classification,2,26,1
1389,Vanilla,0.470280179379444,classification,2,26,2
1390,LASSO (Saabas),0.4861147584033614,classification,2,26,2
1391,LASSO (Shap),0.48245848820297343,classification,2,26,2
1392,Vanilla,0.4722497171945701,classification,2,26,4
1393,LASSO (Saabas),0.4668612637362637,classification,2,26,4
1394,LASSO (Shap),0.4639271574014221,classification,2,26,4
1395,Vanilla,0.4825014140271493,classification,2,26,8
1396,LASSO (Saabas),0.4784259857789269,classification,2,26,8
1397,LASSO (Shap),0.48843527795733677,classification,2,26,8
1398,Vanilla,0.4774058661926309,classification,2,26,16
1399,LASSO (Saabas),0.49408128636069815,classification,2,26,16
1400,LASSO (Shap),0.493025816095669,classification,2,26,16
1401,Vanilla,0.4674016241111829,classification,2,26,32
1402,LASSO (Saabas),0.4886776826115061,classification,2,26,32
1403,LASSO (Shap),0.49714164511958625,classification,2,26,32
1404,Vanilla,0.46648250646412415,classification,2,26,64
1405,LASSO (Saabas),0.4956417663219135,classification,2,26,64
1406,LASSO (Shap),0.49616950145442795,classification,2,26,64
1407,Vanilla,0.5076639047227283,classification,2,27,1
1408,LASSO (Saabas),0.47396720926132696,classification,2,27,1
1409,LASSO (Shap),0.485485103132162,classification,2,27,1
1410,Vanilla,0.5164639282286341,classification,2,27,2
1411,LASSO (Saabas),0.4735656500362383,classification,2,27,2
1412,LASSO (Shap),0.47658224128812365,classification,2,27,2
1413,Vanilla,0.5169928111104583,classification,2,27,4
1414,LASSO (Saabas),0.5049019607843137,classification,2,27,4
1415,LASSO (Shap),0.4827745783628137,classification,2,27,4
1416,Vanilla,0.5067530508706979,classification,2,27,8
1417,LASSO (Saabas),0.5289024700789406,classification,2,27,8
1418,LASSO (Shap),0.5145932498873675,classification,2,27,8
1419,Vanilla,0.49346731699672874,classification,2,27,16
1420,LASSO (Saabas),0.540802334919982,classification,2,27,16
1421,LASSO (Shap),0.5280454839278369,classification,2,27,16
1422,Vanilla,0.49746821805645336,classification,2,27,32
1423,LASSO (Saabas),0.5333147244911951,classification,2,27,32
1424,LASSO (Shap),0.5369826252179193,classification,2,27,32
1425,Vanilla,0.4926641985465515,classification,2,27,64
1426,LASSO (Saabas),0.5388728918140682,classification,2,27,64
1427,LASSO (Shap),0.5382411705941117,classification,2,27,64
1428,Vanilla,0.48688277384144474,classification,2,28,1
1429,LASSO (Saabas),0.4848879767914477,classification,2,28,1
1430,LASSO (Shap),0.46807575734879237,classification,2,28,1
1431,Vanilla,0.5047410758422337,classification,2,28,2
1432,LASSO (Saabas),0.48743202959989207,classification,2,28,2
1433,LASSO (Shap),0.49955560215907446,classification,2,28,2
1434,Vanilla,0.48809363312711274,classification,2,28,4
1435,LASSO (Saabas),0.5156388094132451,classification,2,28,4
1436,LASSO (Shap),0.5059244723399794,classification,2,28,4
1437,Vanilla,0.49871673881890044,classification,2,28,8
1438,LASSO (Saabas),0.498102571016273,classification,2,28,8
1439,LASSO (Shap),0.48412900519795676,classification,2,28,8
1440,Vanilla,0.46924417414403485,classification,2,28,16
1441,LASSO (Saabas),0.5130048783897818,classification,2,28,16
1442,LASSO (Shap),0.5096544182632533,classification,2,28,16
1443,Vanilla,0.4661034298525497,classification,2,28,32
1444,LASSO (Saabas),0.5150720773352108,classification,2,28,32
1445,LASSO (Shap),0.5054251489232091,classification,2,28,32
1446,Vanilla,0.45587728627709456,classification,2,28,64
1447,LASSO (Saabas),0.5059843911499918,classification,2,28,64
1448,LASSO (Shap),0.4939956359133375,classification,2,28,64
1449,Vanilla,0.451813677514069,classification,2,29,1
1450,LASSO (Saabas),0.4810374357719599,classification,2,29,1
1451,LASSO (Shap),0.5021638732566674,classification,2,29,1
1452,Vanilla,0.4824749204795694,classification,2,29,2
1453,LASSO (Saabas),0.48872950819672134,classification,2,29,2
1454,LASSO (Shap),0.4819804665198597,classification,2,29,2
1455,Vanilla,0.48613489927412123,classification,2,29,4
1456,LASSO (Saabas),0.47816756382024306,classification,2,29,4
1457,LASSO (Shap),0.4869402985074627,classification,2,29,4
1458,Vanilla,0.479049425006117,classification,2,29,8
1459,LASSO (Saabas),0.4913878354130985,classification,2,29,8
1460,LASSO (Shap),0.4970383737052443,classification,2,29,8
1461,Vanilla,0.4792941032542207,classification,2,29,16
1462,LASSO (Saabas),0.5192582171111655,classification,2,29,16
1463,LASSO (Shap),0.5080539923334149,classification,2,29,16
1464,Vanilla,0.4869606883614713,classification,2,29,32
1465,LASSO (Saabas),0.5358453633471985,classification,2,29,32
1466,LASSO (Shap),0.5099349563657123,classification,2,29,32
1467,Vanilla,0.49458139629720255,classification,2,29,64
1468,LASSO (Saabas),0.5370228774161977,classification,2,29,64
1469,LASSO (Shap),0.5041901149987766,classification,2,29,64
1470,Vanilla,0.4803426655785291,classification,2,30,1
1471,LASSO (Saabas),0.48772180168205215,classification,2,30,1
1472,LASSO (Shap),0.5330228557745404,classification,2,30,1
1473,Vanilla,0.47967316779960034,classification,2,30,2
1474,LASSO (Saabas),0.49206376355488657,classification,2,30,2
1475,LASSO (Shap),0.5231001167955979,classification,2,30,2
1476,Vanilla,0.49582907770572404,classification,2,30,4
1477,LASSO (Saabas),0.4955993959859454,classification,2,30,4
1478,LASSO (Shap),0.5000806329441776,classification,2,30,4
1479,Vanilla,0.5027293029892832,classification,2,30,8
1480,LASSO (Saabas),0.5058666575445558,classification,2,30,8
1481,LASSO (Shap),0.5137735729190591,classification,2,30,8
1482,Vanilla,0.4842668021951708,classification,2,30,16
1483,LASSO (Saabas),0.49954307998299385,classification,2,30,16
1484,LASSO (Shap),0.49314864316745755,classification,2,30,16
1485,Vanilla,0.4778699219570838,classification,2,30,32
1486,LASSO (Saabas),0.4982431791859494,classification,2,30,32
1487,LASSO (Shap),0.5067023080569415,classification,2,30,32
1488,Vanilla,0.4681744212753688,classification,2,30,64
1489,LASSO (Saabas),0.5182694704125964,classification,2,30,64
1490,LASSO (Shap),0.523366449853639,classification,2,30,64
1491,Vanilla,0.5078323412698413,classification,2,31,1
1492,LASSO (Saabas),0.517859623015873,classification,2,31,1
1493,LASSO (Shap),0.5034771825396827,classification,2,31,1
1494,Vanilla,0.5018402777777777,classification,2,31,2
1495,LASSO (Saabas),0.5105902777777778,classification,2,31,2
1496,LASSO (Shap),0.5014880952380952,classification,2,31,2
1497,Vanilla,0.4678968253968254,classification,2,31,4
1498,LASSO (Saabas),0.5083829365079364,classification,2,31,4
1499,LASSO (Shap),0.4673462301587301,classification,2,31,4
1500,Vanilla,0.46742559523809524,classification,2,31,8
1501,LASSO (Saabas),0.4757787698412699,classification,2,31,8
1502,LASSO (Shap),0.46502976190476186,classification,2,31,8
1503,Vanilla,0.4698883928571429,classification,2,31,16
1504,LASSO (Saabas),0.46072172619047613,classification,2,31,16
1505,LASSO (Shap),0.4564533730158731,classification,2,31,16
1506,Vanilla,0.4619593253968254,classification,2,31,32
1507,LASSO (Saabas),0.45055307539682543,classification,2,31,32
1508,LASSO (Shap),0.4573189484126985,classification,2,31,32
1509,Vanilla,0.4830902777777777,classification,2,31,64
1510,LASSO (Saabas),0.458953373015873,classification,2,31,64
1511,LASSO (Shap),0.4673040674603175,classification,2,31,64
1512,Vanilla,0.48610451124361953,classification,2,32,1
1513,LASSO (Saabas),0.4647337145076158,classification,2,32,1
1514,LASSO (Shap),0.48277562324039014,classification,2,32,1
1515,Vanilla,0.45672190117060363,classification,2,32,2
1516,LASSO (Saabas),0.4828522668628744,classification,2,32,2
1517,LASSO (Shap),0.48785198583625855,classification,2,32,2
1518,Vanilla,0.4928772526838041,classification,2,32,4
1519,LASSO (Saabas),0.4832278206130468,classification,2,32,4
1520,LASSO (Shap),0.4738517507958162,classification,2,32,4
1521,Vanilla,0.4790379692505786,classification,2,32,8
1522,LASSO (Saabas),0.47058673247799043,classification,2,32,8
1523,LASSO (Shap),0.4659063619316237,classification,2,32,8
1524,Vanilla,0.4581551369110577,classification,2,32,16
1525,LASSO (Saabas),0.45953472211577273,classification,2,32,16
1526,LASSO (Shap),0.45399594299758317,classification,2,32,16
1527,Vanilla,0.48644174318254974,classification,2,32,32
1528,LASSO (Saabas),0.4725692475129144,classification,2,32,32
1529,LASSO (Shap),0.4853176367194486,classification,2,32,32
1530,Vanilla,0.48467893986541377,classification,2,32,64
1531,LASSO (Saabas),0.4872439464312175,classification,2,32,64
1532,LASSO (Shap),0.4848220079607175,classification,2,32,64
1533,Vanilla,0.4909290833490043,classification,2,33,1
1534,LASSO (Saabas),0.5069814454961449,classification,2,33,1
1535,LASSO (Shap),0.5148900938172549,classification,2,33,1
1536,Vanilla,0.4947345326897763,classification,2,33,2
1537,LASSO (Saabas),0.503774107273449,classification,2,33,2
1538,LASSO (Shap),0.5091127060740926,classification,2,33,2
1539,Vanilla,0.4890694540211873,classification,2,33,4
1540,LASSO (Saabas),0.4894272759564554,classification,2,33,4
1541,LASSO (Shap),0.498929146033139,classification,2,33,4
1542,Vanilla,0.4718287051547253,classification,2,33,8
1543,LASSO (Saabas),0.49069401784408373,classification,2,33,8
1544,LASSO (Shap),0.49395359284565077,classification,2,33,8
1545,Vanilla,0.4523443866357425,classification,2,33,16
1546,LASSO (Saabas),0.479499676131971,classification,2,33,16
1547,LASSO (Shap),0.4765561336425751,classification,2,33,16
1548,Vanilla,0.4443155937232286,classification,2,33,32
1549,LASSO (Saabas),0.47393907102112454,classification,2,33,32
1550,LASSO (Shap),0.45247497858292063,classification,2,33,32
1551,Vanilla,0.4559278296663114,classification,2,33,64
1552,LASSO (Saabas),0.47167721849599864,classification,2,33,64
1553,LASSO (Shap),0.45476817317536933,classification,2,33,64
1554,Vanilla,0.5039042486574699,classification,2,34,1
1555,LASSO (Saabas),0.5070210060911972,classification,2,34,1
1556,LASSO (Shap),0.4850447826334465,classification,2,34,1
1557,Vanilla,0.4999501888081368,classification,2,34,2
1558,LASSO (Saabas),0.519034991176303,classification,2,34,2
1559,LASSO (Shap),0.4987831837416269,classification,2,34,2
1560,Vanilla,0.5062572344826277,classification,2,34,4
1561,LASSO (Saabas),0.5229178921801173,classification,2,34,4
1562,LASSO (Shap),0.5073151293193419,classification,2,34,4
1563,Vanilla,0.504186512078028,classification,2,34,8
1564,LASSO (Saabas),0.517761247841515,classification,2,34,8
1565,LASSO (Shap),0.501352018064859,classification,2,34,8
1566,Vanilla,0.49894210516328585,classification,2,34,16
1567,LASSO (Saabas),0.5209633958898651,classification,2,34,16
1568,LASSO (Shap),0.5120258448926924,classification,2,34,16
1569,Vanilla,0.49217727091595664,classification,2,34,32
1570,LASSO (Saabas),0.4974904647147005,classification,2,34,32
1571,LASSO (Shap),0.5024478642858499,classification,2,34,32
1572,Vanilla,0.4851088255944136,classification,2,34,64
1573,LASSO (Saabas),0.5215753619613276,classification,2,34,64
1574,LASSO (Shap),0.5125713960416707,classification,2,34,64
1575,Vanilla,0.47045238095238096,classification,2,35,1
1576,LASSO (Saabas),0.4972833333333333,classification,2,35,1
1577,LASSO (Shap),0.5102619047619048,classification,2,35,1
1578,Vanilla,0.47799761904761906,classification,2,35,2
1579,LASSO (Saabas),0.5050333333333332,classification,2,35,2
1580,LASSO (Shap),0.5076761904761905,classification,2,35,2
1581,Vanilla,0.4966976190476191,classification,2,35,4
1582,LASSO (Saabas),0.5103214285714286,classification,2,35,4
1583,LASSO (Shap),0.49672380952380946,classification,2,35,4
1584,Vanilla,0.5147785714285714,classification,2,35,8
1585,LASSO (Saabas),0.5026047619047619,classification,2,35,8
1586,LASSO (Shap),0.4901619047619047,classification,2,35,8
1587,Vanilla,0.484102380952381,classification,2,35,16
1588,LASSO (Saabas),0.5048452380952381,classification,2,35,16
1589,LASSO (Shap),0.5082476190476191,classification,2,35,16
1590,Vanilla,0.47651428571428567,classification,2,35,32
