,method,auc_noisy,elapsed,subproblem,subproblem_id,dataset_id,num_boost_round
1120,TotalGain-oob (Saabas),0.7146666666666667,0.0754096508026123,classification,1,32,1
1121,TotalGain-oob (Shap),0.712,0.16376137733459473,classification,1,32,1
1122,TotalGain,0.744,0.18831682205200195,classification,1,32,1
1123,TotalGain (Shap),0.768,0.14520978927612305,classification,1,32,1
1124,Permutation (perm_round = 5),0.28800000000000003,4.601886749267578,classification,1,32,1
1125,TotalGain-oob (Saabas),0.7053333333333333,0.07540535926818848,classification,1,32,2
1126,TotalGain-oob (Shap),0.7,0.19555044174194336,classification,1,32,2
1127,TotalGain,0.7840000000000001,0.34900808334350586,classification,1,32,2
1128,TotalGain (Shap),0.8613333333333334,0.0724477767944336,classification,1,32,2
1129,Permutation (perm_round = 5),0.2733333333333333,4.698483943939209,classification,1,32,2
1130,TotalGain-oob (Saabas),0.6839999999999999,0.09948921203613281,classification,1,32,4
1131,TotalGain-oob (Shap),0.6706666666666666,0.2670462131500244,classification,1,32,4
1132,TotalGain,0.7799999999999999,0.4182426929473877,classification,1,32,4
1133,TotalGain (Shap),0.8439999999999999,0.12425732612609863,classification,1,32,4
1134,Permutation (perm_round = 5),0.324,4.763495922088623,classification,1,32,4
1135,TotalGain-oob (Saabas),0.6853333333333333,0.17655491828918457,classification,1,32,8
1136,TotalGain-oob (Shap),0.704,1.7666394710540771,classification,1,32,8
1137,TotalGain,0.8426666666666667,3.0669713020324707,classification,1,32,8
1138,TotalGain (Shap),0.9199999999999999,0.2312626838684082,classification,1,32,8
1139,Permutation (perm_round = 5),0.288,12.062969446182251,classification,1,32,8
1140,TotalGain-oob (Saabas),0.8026666666666666,0.342388391494751,classification,1,32,16
1141,TotalGain-oob (Shap),0.8053333333333333,0.47346997261047363,classification,1,32,16
1142,TotalGain,0.8053333333333333,1.3207926750183105,classification,1,32,16
1143,TotalGain (Shap),0.8773333333333334,0.48716211318969727,classification,1,32,16
1144,Permutation (perm_round = 5),0.20800000000000002,21.36415195465088,classification,1,32,16
1145,TotalGain-oob (Saabas),0.8320000000000001,0.7703473567962646,classification,1,32,32
1146,TotalGain-oob (Shap),0.8506666666666667,2.5462429523468018,classification,1,32,32
1147,TotalGain,0.8026666666666668,1.9025256633758545,classification,1,32,32
1148,TotalGain (Shap),0.9466666666666667,1.1302032470703125,classification,1,32,32
1149,Permutation (perm_round = 5),0.2053333333333333,12.981216669082642,classification,1,32,32
1150,TotalGain-oob (Saabas),0.7613333333333333,2.03816819190979,classification,1,32,64
1151,TotalGain-oob (Shap),0.788,3.109081983566284,classification,1,32,64
1152,TotalGain,0.7466666666666667,3.9150407314300537,classification,1,32,64
1153,TotalGain (Shap),0.9440000000000001,4.784501791000366,classification,1,32,64
1154,Permutation (perm_round = 5),0.17733333333333334,5.1533424854278564,classification,1,32,64
1155,TotalGain-oob (Saabas),0.7,0.06459403038024902,classification,1,33,1
1156,TotalGain-oob (Shap),0.7,0.1671299934387207,classification,1,33,1
1157,TotalGain,0.6559999999999999,0.3249850273132324,classification,1,33,1
1158,TotalGain (Shap),0.6533333333333333,0.04438424110412598,classification,1,33,1
1159,Permutation (perm_round = 5),0.3053333333333333,13.74633002281189,classification,1,33,1
1160,TotalGain-oob (Saabas),0.8853333333333333,0.061855316162109375,classification,1,33,2
1161,TotalGain-oob (Shap),0.8799999999999999,0.27276158332824707,classification,1,33,2
1162,TotalGain,0.644,1.9599974155426025,classification,1,33,2
1163,TotalGain (Shap),0.6413333333333333,3.370004415512085,classification,1,33,2
1164,Permutation (perm_round = 5),0.1333333333333333,4.526787757873535,classification,1,33,2
1165,TotalGain-oob (Saabas),0.8746666666666667,0.0988931655883789,classification,1,33,4
1166,TotalGain-oob (Shap),0.8666666666666668,0.2747666835784912,classification,1,33,4
1167,TotalGain,0.7280000000000001,2.949551820755005,classification,1,33,4
1168,TotalGain (Shap),0.7333333333333334,0.12792754173278809,classification,1,33,4
1169,Permutation (perm_round = 5),0.128,7.171003818511963,classification,1,33,4
1170,TotalGain-oob (Saabas),0.8053333333333333,0.17446517944335938,classification,1,33,8
1171,TotalGain-oob (Shap),0.8213333333333332,0.3946812152862549,classification,1,33,8
1172,TotalGain,0.8440000000000001,0.90708327293396,classification,1,33,8
1173,TotalGain (Shap),0.8440000000000001,0.22416973114013672,classification,1,33,8
1174,Permutation (perm_round = 5),0.2266666666666667,4.796083450317383,classification,1,33,8
1175,TotalGain-oob (Saabas),0.9093333333333333,0.338836669921875,classification,1,33,16
1176,TotalGain-oob (Shap),0.7813333333333334,0.8098869323730469,classification,1,33,16
1177,TotalGain,0.9226666666666667,14.512078523635864,classification,1,33,16
1178,TotalGain (Shap),0.9706666666666667,0.45548486709594727,classification,1,33,16
1179,Permutation (perm_round = 5),0.045333333333333316,5.83812403678894,classification,1,33,16
1180,TotalGain-oob (Saabas),0.8853333333333333,0.8900909423828125,classification,1,33,32
1181,TotalGain-oob (Shap),0.792,3.0287094116210938,classification,1,33,32
1182,TotalGain,0.9466666666666667,1.9220030307769775,classification,1,33,32
1183,TotalGain (Shap),0.9813333333333334,4.75930643081665,classification,1,33,32
1184,Permutation (perm_round = 5),0.05333333333333333,14.764744758605957,classification,1,33,32
1185,TotalGain-oob (Saabas),0.8586666666666667,8.857807874679565,classification,1,33,64
1186,TotalGain-oob (Shap),0.784,2.480592966079712,classification,1,33,64
1187,TotalGain,0.9066666666666666,5.619227170944214,classification,1,33,64
1188,TotalGain (Shap),0.9466666666666667,6.181744575500488,classification,1,33,64
1189,Permutation (perm_round = 5),0.21866666666666662,5.080700159072876,classification,1,33,64
1190,TotalGain-oob (Saabas),0.5173333333333333,0.04038429260253906,classification,1,34,1
1191,TotalGain-oob (Shap),0.5253333333333333,0.14064693450927734,classification,1,34,1
1192,TotalGain,0.6479999999999999,0.1704869270324707,classification,1,34,1
1193,TotalGain (Shap),0.6533333333333333,0.1499934196472168,classification,1,34,1
1194,Permutation (perm_round = 5),0.4906666666666667,5.163898229598999,classification,1,34,1
1195,TotalGain-oob (Saabas),0.6266666666666667,0.06227254867553711,classification,1,34,2
1196,TotalGain-oob (Shap),0.6213333333333334,0.2059166431427002,classification,1,34,2
1197,TotalGain,0.7333333333333333,1.9914460182189941,classification,1,34,2
1198,TotalGain (Shap),0.744,4.365350723266602,classification,1,34,2
1199,Permutation (perm_round = 5),0.3733333333333334,11.357526779174805,classification,1,34,2
1200,TotalGain-oob (Saabas),0.5533333333333332,0.09716582298278809,classification,1,34,4
1201,TotalGain-oob (Shap),0.692,0.24236798286437988,classification,1,34,4
1202,TotalGain,0.9279999999999999,4.462716579437256,classification,1,34,4
1203,TotalGain (Shap),0.9626666666666666,2.5288093090057373,classification,1,34,4
1204,Permutation (perm_round = 5),0.4813333333333334,5.2738988399505615,classification,1,34,4
1205,TotalGain-oob (Saabas),0.7093333333333333,0.18119025230407715,classification,1,34,8
1206,TotalGain-oob (Shap),0.6933333333333332,1.5303192138671875,classification,1,34,8
1207,TotalGain,0.9199999999999999,8.285004615783691,classification,1,34,8
1208,TotalGain (Shap),0.9466666666666667,1.0397014617919922,classification,1,34,8
1209,Permutation (perm_round = 5),0.48800000000000004,4.641190528869629,classification,1,34,8
1210,TotalGain-oob (Saabas),0.7706666666666667,0.3760349750518799,classification,1,34,16
1211,TotalGain-oob (Shap),0.7386666666666667,0.5435292720794678,classification,1,34,16
1212,TotalGain,0.8986666666666666,1.6639180183410645,classification,1,34,16
1213,TotalGain (Shap),0.9173333333333333,1.1618123054504395,classification,1,34,16
1214,Permutation (perm_round = 5),0.2853333333333333,4.889062166213989,classification,1,34,16
1215,TotalGain-oob (Saabas),0.76,0.6680877208709717,classification,1,34,32
1216,TotalGain-oob (Shap),0.7360000000000001,0.7906739711761475,classification,1,34,32
1217,TotalGain,0.8613333333333335,3.5403194427490234,classification,1,34,32
1218,TotalGain (Shap),0.8853333333333334,0.9683029651641846,classification,1,34,32
1219,Permutation (perm_round = 5),0.4426666666666667,4.886556625366211,classification,1,34,32
1220,TotalGain-oob (Saabas),0.7013333333333334,2.038583993911743,classification,1,34,64
1221,TotalGain-oob (Shap),0.7466666666666667,32.09156060218811,classification,1,34,64
1222,TotalGain,0.7893333333333334,10.17937183380127,classification,1,34,64
1223,TotalGain (Shap),0.856,5.249675989151001,classification,1,34,64
1224,Permutation (perm_round = 5),0.4853333333333334,5.0059216022491455,classification,1,34,64
1225,TotalGain-oob (Saabas),0.6,0.05475950241088867,classification,1,35,1
1226,TotalGain-oob (Shap),0.6106666666666667,0.36983394622802734,classification,1,35,1
1227,TotalGain,0.636,2.189743995666504,classification,1,35,1
1228,TotalGain (Shap),0.6413333333333333,2.298971176147461,classification,1,35,1
1229,Permutation (perm_round = 5),0.3786666666666667,9.758892059326172,classification,1,35,1
1230,TotalGain-oob (Saabas),0.5733333333333333,0.05431675910949707,classification,1,35,2
1231,TotalGain-oob (Shap),0.5946666666666667,0.19958782196044922,classification,1,35,2
1232,TotalGain,0.7013333333333333,1.1036415100097656,classification,1,35,2
1233,TotalGain (Shap),0.7146666666666666,0.07076454162597656,classification,1,35,2
1234,Permutation (perm_round = 5),0.4053333333333333,5.391639709472656,classification,1,35,2
1235,TotalGain-oob (Saabas),0.6613333333333333,0.10910820960998535,classification,1,35,4
1236,TotalGain-oob (Shap),0.6826666666666666,5.526646852493286,classification,1,35,4
1237,TotalGain,0.6586666666666666,0.49985742568969727,classification,1,35,4
1238,TotalGain (Shap),0.6719999999999999,0.13543081283569336,classification,1,35,4
1239,Permutation (perm_round = 5),0.27866666666666673,6.860032796859741,classification,1,35,4
1240,TotalGain-oob (Saabas),0.6746666666666667,0.24897456169128418,classification,1,35,8
1241,TotalGain-oob (Shap),0.6933333333333334,3.3417255878448486,classification,1,35,8
1242,TotalGain,0.764,1.88089919090271,classification,1,35,8
1243,TotalGain (Shap),0.788,0.23490285873413086,classification,1,35,8
1244,Permutation (perm_round = 5),0.392,10.839368343353271,classification,1,35,8
1245,TotalGain-oob (Saabas),0.6933333333333334,0.3423330783843994,classification,1,35,16
1246,TotalGain-oob (Shap),0.768,0.47951674461364746,classification,1,35,16
1247,TotalGain,0.7466666666666667,1.009145736694336,classification,1,35,16
1248,TotalGain (Shap),0.7626666666666666,0.8293628692626953,classification,1,35,16
1249,Permutation (perm_round = 5),0.3386666666666667,5.010526180267334,classification,1,35,16
1250,TotalGain-oob (Saabas),0.7066666666666667,1.6283855438232422,classification,1,35,32
1251,TotalGain-oob (Shap),0.776,0.8829395771026611,classification,1,35,32
1252,TotalGain,0.6733333333333333,22.578158617019653,classification,1,35,32
1253,TotalGain (Shap),0.7000000000000001,1.1637451648712158,classification,1,35,32
1254,Permutation (perm_round = 5),0.2853333333333334,5.342133045196533,classification,1,35,32
1255,TotalGain-oob (Saabas),0.784,1.7583043575286865,classification,1,35,64
1256,TotalGain-oob (Shap),0.784,2.037766456604004,classification,1,35,64
1257,TotalGain,0.5653333333333335,4.1967737674713135,classification,1,35,64
1258,TotalGain (Shap),0.6399999999999999,15.03359842300415,classification,1,35,64
1259,Permutation (perm_round = 5),0.25066666666666665,5.099810838699341,classification,1,35,64
1260,TotalGain-oob (Saabas),0.708,0.03632211685180664,classification,1,36,1
1261,TotalGain-oob (Shap),0.716,0.14041423797607422,classification,1,36,1
1262,TotalGain,0.7546666666666667,1.1005785465240479,classification,1,36,1
1263,TotalGain (Shap),0.7493333333333334,1.3755793571472168,classification,1,36,1
1264,Permutation (perm_round = 5),0.30533333333333335,4.681316137313843,classification,1,36,1
1265,TotalGain-oob (Saabas),0.7293333333333333,0.05603623390197754,classification,1,36,2
1266,TotalGain-oob (Shap),0.7399999999999999,1.6092722415924072,classification,1,36,2
1267,TotalGain,0.7466666666666666,1.1319024562835693,classification,1,36,2
1268,TotalGain (Shap),0.7573333333333333,0.07677960395812988,classification,1,36,2
1269,Permutation (perm_round = 5),0.4893333333333334,5.136091232299805,classification,1,36,2
1270,TotalGain-oob (Saabas),0.736,0.10435247421264648,classification,1,36,4
1271,TotalGain-oob (Shap),0.752,0.25566649436950684,classification,1,36,4
1272,TotalGain,0.7746666666666666,0.4143095016479492,classification,1,36,4
1273,TotalGain (Shap),0.7906666666666666,0.1248464584350586,classification,1,36,4
1274,Permutation (perm_round = 5),0.29066666666666663,4.904369831085205,classification,1,36,4
1275,TotalGain-oob (Saabas),0.816,0.22821521759033203,classification,1,36,8
1276,TotalGain-oob (Shap),0.8213333333333332,3.803703546524048,classification,1,36,8
1277,TotalGain,0.8026666666666666,6.9604856967926025,classification,1,36,8
1278,TotalGain (Shap),0.8800000000000001,0.22713994979858398,classification,1,36,8
1279,Permutation (perm_round = 5),0.192,4.695363283157349,classification,1,36,8
1280,TotalGain-oob (Saabas),0.8986666666666667,0.6374375820159912,classification,1,36,16
1281,TotalGain-oob (Shap),0.9066666666666667,0.47202134132385254,classification,1,36,16
1282,TotalGain,0.8933333333333333,2.2380805015563965,classification,1,36,16
1283,TotalGain (Shap),0.9013333333333334,0.4443666934967041,classification,1,36,16
1284,Permutation (perm_round = 5),0.11200000000000002,4.9975645542144775,classification,1,36,16
1285,TotalGain-oob (Saabas),0.9106666666666666,0.8189666271209717,classification,1,36,32
1286,TotalGain-oob (Shap),0.908,0.9984290599822998,classification,1,36,32
1287,TotalGain,0.9013333333333334,1.3658745288848877,classification,1,36,32
1288,TotalGain (Shap),0.936,0.9958803653717041,classification,1,36,32
1289,Permutation (perm_round = 5),0.10800000000000001,5.1547605991363525,classification,1,36,32
1290,TotalGain-oob (Saabas),0.9093333333333333,1.5523755550384521,classification,1,36,64
1291,TotalGain-oob (Shap),0.9093333333333333,1.910979986190796,classification,1,36,64
1292,TotalGain,0.8320000000000002,7.415788650512695,classification,1,36,64
1293,TotalGain (Shap),0.888,2.30935001373291,classification,1,36,64
1294,Permutation (perm_round = 5),0.10133333333333334,5.4704577922821045,classification,1,36,64
1295,TotalGain-oob (Saabas),0.3173333333333333,0.03952503204345703,classification,1,37,1
1296,TotalGain-oob (Shap),0.6853333333333333,0.10329294204711914,classification,1,37,1
1297,TotalGain,0.744,0.27027082443237305,classification,1,37,1
1298,TotalGain (Shap),0.76,0.42565369606018066,classification,1,37,1
1299,Permutation (perm_round = 5),0.49333333333333335,4.983992576599121,classification,1,37,1
1300,TotalGain-oob (Saabas),0.4506666666666667,0.0572507381439209,classification,1,37,2
1301,TotalGain-oob (Shap),0.784,2.121253490447998,classification,1,37,2
1302,TotalGain,0.8200000000000001,0.7119064331054688,classification,1,37,2
1303,TotalGain (Shap),0.8546666666666667,0.07177257537841797,classification,1,37,2
1304,Permutation (perm_round = 5),0.5706666666666668,7.358070611953735,classification,1,37,2
1305,TotalGain-oob (Saabas),0.5533333333333333,0.10044288635253906,classification,1,37,4
1306,TotalGain-oob (Shap),0.8546666666666667,4.997967720031738,classification,1,37,4
1307,TotalGain,0.8480000000000001,0.5838813781738281,classification,1,37,4
1308,TotalGain (Shap),0.8480000000000001,0.12424468994140625,classification,1,37,4
1309,Permutation (perm_round = 5),0.3533333333333333,5.559641361236572,classification,1,37,4
1310,TotalGain-oob (Saabas),0.6399999999999999,0.1748490333557129,classification,1,37,8
1311,TotalGain-oob (Shap),0.7813333333333334,0.3359103202819824,classification,1,37,8
1312,TotalGain,0.9173333333333333,0.5926079750061035,classification,1,37,8
1313,TotalGain (Shap),0.9653333333333335,0.2291731834411621,classification,1,37,8
1314,Permutation (perm_round = 5),0.26666666666666666,5.648902893066406,classification,1,37,8
1315,TotalGain-oob (Saabas),0.7413333333333334,0.3658020496368408,classification,1,37,16
1316,TotalGain-oob (Shap),0.736,0.4593472480773926,classification,1,37,16
1317,TotalGain,0.9253333333333333,1.9615836143493652,classification,1,37,16
1318,TotalGain (Shap),0.9680000000000001,0.4867267608642578,classification,1,37,16
1319,Permutation (perm_round = 5),0.2906666666666667,5.9324846267700195,classification,1,37,16
1320,TotalGain-oob (Saabas),0.7493333333333334,0.6961450576782227,classification,1,37,32
1321,TotalGain-oob (Shap),0.7280000000000001,0.8890781402587891,classification,1,37,32
1322,TotalGain,0.8826666666666666,3.8910133838653564,classification,1,37,32
1323,TotalGain (Shap),0.928,2.8639352321624756,classification,1,37,32
1324,Permutation (perm_round = 5),0.2373333333333333,12.123413324356079,classification,1,37,32
1325,TotalGain-oob (Saabas),0.744,1.8449714183807373,classification,1,37,64
1326,TotalGain-oob (Shap),0.7413333333333333,6.796184301376343,classification,1,37,64
1327,TotalGain,0.8320000000000001,5.178075551986694,classification,1,37,64
1328,TotalGain (Shap),0.8933333333333333,2.3968265056610107,classification,1,37,64
1329,Permutation (perm_round = 5),0.14133333333333334,5.225569009780884,classification,1,37,64
1330,TotalGain-oob (Saabas),0.5813333333333334,0.24331092834472656,classification,1,38,1
1331,TotalGain-oob (Shap),0.6026666666666667,0.2038710117340088,classification,1,38,1
1332,TotalGain,0.7573333333333334,1.9706668853759766,classification,1,38,1
1333,TotalGain (Shap),0.7733333333333333,1.6168859004974365,classification,1,38,1
1334,Permutation (perm_round = 5),0.3946666666666667,6.948519945144653,classification,1,38,1
1335,TotalGain-oob (Saabas),0.5386666666666666,0.06158041954040527,classification,1,38,2
1336,TotalGain-oob (Shap),0.5226666666666666,0.2723844051361084,classification,1,38,2
1337,TotalGain,0.848,4.920468330383301,classification,1,38,2
1338,TotalGain (Shap),0.8800000000000001,0.07697677612304688,classification,1,38,2
1339,Permutation (perm_round = 5),0.48533333333333334,4.105613946914673,classification,1,38,2
1340,TotalGain-oob (Saabas),0.908,0.10855555534362793,classification,1,38,4
1341,TotalGain-oob (Shap),0.8973333333333334,5.900176286697388,classification,1,38,4
1342,TotalGain,0.992,7.983408689498901,classification,1,38,4
1343,TotalGain (Shap),1.0,0.11900973320007324,classification,1,38,4
1344,Permutation (perm_round = 5),0.11333333333333333,8.80721640586853,classification,1,38,4
1345,TotalGain-oob (Saabas),0.824,0.17477631568908691,classification,1,38,8
1346,TotalGain-oob (Shap),0.7733333333333334,0.9057505130767822,classification,1,38,8
1347,TotalGain,0.9866666666666667,2.463564157485962,classification,1,38,8
1348,TotalGain (Shap),1.0,0.224625825881958,classification,1,38,8
1349,Permutation (perm_round = 5),0.20533333333333337,4.63882851600647,classification,1,38,8
1350,TotalGain-oob (Saabas),0.8293333333333334,0.3542637825012207,classification,1,38,16
1351,TotalGain-oob (Shap),0.7386666666666667,0.47585296630859375,classification,1,38,16
1352,TotalGain,0.9893333333333334,2.9877381324768066,classification,1,38,16
1353,TotalGain (Shap),1.0,0.44632506370544434,classification,1,38,16
1354,Permutation (perm_round = 5),0.09866666666666667,17.624123573303223,classification,1,38,16
1355,TotalGain-oob (Saabas),0.7893333333333333,0.7134027481079102,classification,1,38,32
1356,TotalGain-oob (Shap),0.744,0.9457211494445801,classification,1,38,32
1357,TotalGain,0.9786666666666667,4.342963695526123,classification,1,38,32
1358,TotalGain (Shap),0.9973333333333334,0.9723596572875977,classification,1,38,32
1359,Permutation (perm_round = 5),0.09333333333333332,4.965859413146973,classification,1,38,32
1360,TotalGain-oob (Saabas),0.7093333333333334,1.7031598091125488,classification,1,38,64
1361,TotalGain-oob (Shap),0.6639999999999999,17.492382764816284,classification,1,38,64
1362,TotalGain,0.944,10.479108572006226,classification,1,38,64
1363,TotalGain (Shap),0.9893333333333334,3.8750734329223633,classification,1,38,64
1364,Permutation (perm_round = 5),0.22400000000000003,5.028698682785034,classification,1,38,64
1365,TotalGain-oob (Saabas),0.616,0.04004263877868652,classification,1,39,1
1366,TotalGain-oob (Shap),0.616,0.14325499534606934,classification,1,39,1
1367,TotalGain,0.768,1.5767245292663574,classification,1,39,1
1368,TotalGain (Shap),0.7733333333333333,0.05576896667480469,classification,1,39,1
1369,Permutation (perm_round = 5),0.38133333333333336,4.0534656047821045,classification,1,39,1
1370,TotalGain-oob (Saabas),0.6159999999999999,0.05455803871154785,classification,1,39,2
1371,TotalGain-oob (Shap),0.6159999999999999,0.22414851188659668,classification,1,39,2
1372,TotalGain,0.7520000000000001,2.630138635635376,classification,1,39,2
1373,TotalGain (Shap),0.7520000000000001,0.07431936264038086,classification,1,39,2
1374,Permutation (perm_round = 5),0.3733333333333334,9.742605447769165,classification,1,39,2
1375,TotalGain-oob (Saabas),0.6106666666666667,0.1482396125793457,classification,1,39,4
1376,TotalGain-oob (Shap),0.6,0.3145935535430908,classification,1,39,4
1377,TotalGain,0.8093333333333333,0.39703989028930664,classification,1,39,4
1378,TotalGain (Shap),0.8413333333333333,0.1248166561126709,classification,1,39,4
1379,Permutation (perm_round = 5),0.4,4.923719882965088,classification,1,39,4
1380,TotalGain-oob (Saabas),0.808,0.18104267120361328,classification,1,39,8
1381,TotalGain-oob (Shap),0.8053333333333333,0.33356189727783203,classification,1,39,8
1382,TotalGain,0.7386666666666667,0.5364799499511719,classification,1,39,8
1383,TotalGain (Shap),0.8,0.231309175491333,classification,1,39,8
1384,Permutation (perm_round = 5),0.2613333333333333,5.044255971908569,classification,1,39,8
1385,TotalGain-oob (Saabas),0.8,0.35896825790405273,classification,1,39,16
1386,TotalGain-oob (Shap),0.7866666666666666,0.8562583923339844,classification,1,39,16
1387,TotalGain,0.7266666666666667,1.4386584758758545,classification,1,39,16
1388,TotalGain (Shap),0.7986666666666667,0.5237288475036621,classification,1,39,16
1389,Permutation (perm_round = 5),0.21866666666666665,4.577796936035156,classification,1,39,16
1390,TotalGain-oob (Saabas),0.8240000000000001,0.7338283061981201,classification,1,39,32
1391,TotalGain-oob (Shap),0.808,0.8636553287506104,classification,1,39,32
1392,TotalGain,0.7226666666666667,15.20835542678833,classification,1,39,32
1393,TotalGain (Shap),0.8053333333333335,1.3775668144226074,classification,1,39,32
1394,Permutation (perm_round = 5),0.1706666666666667,5.083429574966431,classification,1,39,32
1395,TotalGain-oob (Saabas),0.84,2.1288022994995117,classification,1,39,64
1396,TotalGain-oob (Shap),0.8319999999999999,2.8298983573913574,classification,1,39,64
1397,TotalGain,0.6693333333333333,5.573091745376587,classification,1,39,64
1398,TotalGain (Shap),0.7866666666666667,4.803157329559326,classification,1,39,64
1399,Permutation (perm_round = 5),0.16533333333333333,9.593809604644775,classification,1,39,64
1400,TotalGain-oob (Saabas),0.6511111111111111,0.28119397163391113,classification,2,0,1
1401,TotalGain-oob (Shap),0.6377777777777777,0.14081144332885742,classification,2,0,1
1402,TotalGain,0.35555555555555557,1.1111586093902588,classification,2,0,1
1403,TotalGain (Shap),0.35555555555555557,2.3481898307800293,classification,2,0,1
1404,Permutation (perm_round = 5),0.3088888888888889,2.2043797969818115,classification,2,0,1
1405,TotalGain-oob (Saabas),0.4222222222222222,0.0609591007232666,classification,2,0,2
1406,TotalGain-oob (Shap),0.568888888888889,4.022038459777832,classification,2,0,2
1407,TotalGain,0.3,2.309807777404785,classification,2,0,2
1408,TotalGain (Shap),0.3,0.04413008689880371,classification,2,0,2
1409,Permutation (perm_round = 5),0.528888888888889,3.7567765712738037,classification,2,0,2
1410,TotalGain-oob (Saabas),0.43555555555555553,0.06548118591308594,classification,2,0,4
1411,TotalGain-oob (Shap),0.5377777777777778,0.8445708751678467,classification,2,0,4
1412,TotalGain,0.31555555555555553,0.9247488975524902,classification,2,0,4
1413,TotalGain (Shap),0.31555555555555553,0.07711076736450195,classification,2,0,4
1414,Permutation (perm_round = 5),0.5422222222222223,2.2331883907318115,classification,2,0,4
1415,TotalGain-oob (Saabas),0.45777777777777784,0.1275491714477539,classification,2,0,8
1416,TotalGain-oob (Shap),0.5733333333333334,0.2540242671966553,classification,2,0,8
1417,TotalGain,0.4422222222222222,5.019308090209961,classification,2,0,8
1418,TotalGain (Shap),0.5488888888888889,0.13454484939575195,classification,2,0,8
1419,Permutation (perm_round = 5),0.6133333333333332,1.990739345550537,classification,2,0,8
1420,TotalGain-oob (Saabas),0.508888888888889,0.2644481658935547,classification,2,0,16
1421,TotalGain-oob (Shap),0.5222222222222223,5.9751458168029785,classification,2,0,16
1422,TotalGain,0.4755555555555556,2.0422980785369873,classification,2,0,16
1423,TotalGain (Shap),0.5777777777777777,0.2713015079498291,classification,2,0,16
1424,Permutation (perm_round = 5),0.5888888888888889,2.5793778896331787,classification,2,0,16
1425,TotalGain-oob (Saabas),0.5555555555555556,0.6755428314208984,classification,2,0,32
1426,TotalGain-oob (Shap),0.5111111111111111,0.5705523490905762,classification,2,0,32
1427,TotalGain,0.49777777777777776,0.8960027694702148,classification,2,0,32
1428,TotalGain (Shap),0.6000000000000001,0.5052330493927002,classification,2,0,32
1429,Permutation (perm_round = 5),0.5155555555555555,2.494598388671875,classification,2,0,32
1430,TotalGain-oob (Saabas),0.5022222222222222,0.9200654029846191,classification,2,0,64
1431,TotalGain-oob (Shap),0.5111111111111112,1.0643575191497803,classification,2,0,64
1432,TotalGain,0.47111111111111115,6.508343935012817,classification,2,0,64
1433,TotalGain (Shap),0.6,1.354102373123169,classification,2,0,64
1434,Permutation (perm_round = 5),0.5333333333333333,2.2211289405822754,classification,2,0,64
1435,TotalGain-oob (Saabas),0.6222222222222222,0.07373309135437012,classification,2,1,1
1436,TotalGain-oob (Shap),0.6399999999999999,1.9806599617004395,classification,2,1,1
1437,TotalGain,0.4355555555555556,2.3082001209259033,classification,2,1,1
1438,TotalGain (Shap),0.4444444444444445,0.08011603355407715,classification,2,1,1
1439,Permutation (perm_round = 5),0.42666666666666675,2.0134665966033936,classification,2,1,1
1440,TotalGain-oob (Saabas),0.6088888888888888,0.0360407829284668,classification,2,1,2
1441,TotalGain-oob (Shap),0.6266666666666667,0.1522679328918457,classification,2,1,2
1442,TotalGain,0.6,0.186690092086792,classification,2,1,2
1443,TotalGain (Shap),0.6577777777777778,0.14563870429992676,classification,2,1,2
1444,Permutation (perm_round = 5),0.6,2.305358648300171,classification,2,1,2
1445,TotalGain-oob (Saabas),0.5733333333333334,0.10910367965698242,classification,2,1,4
1446,TotalGain-oob (Shap),0.5866666666666667,0.1920027732849121,classification,2,1,4
1447,TotalGain,0.5155555555555555,0.4436819553375244,classification,2,1,4
1448,TotalGain (Shap),0.5822222222222222,0.08590936660766602,classification,2,1,4
1449,Permutation (perm_round = 5),0.528888888888889,2.076385021209717,classification,2,1,4
1450,TotalGain-oob (Saabas),0.47555555555555556,0.14622116088867188,classification,2,1,8
1451,TotalGain-oob (Shap),0.36,0.28849339485168457,classification,2,1,8
1452,TotalGain,0.47111111111111115,0.4728848934173584,classification,2,1,8
1453,TotalGain (Shap),0.6444444444444445,0.13689494132995605,classification,2,1,8
1454,Permutation (perm_round = 5),0.48888888888888893,2.278435468673706,classification,2,1,8
1455,TotalGain-oob (Saabas),0.4755555555555556,0.2199876308441162,classification,2,1,16
1456,TotalGain-oob (Shap),0.48,0.3491361141204834,classification,2,1,16
1457,TotalGain,0.5377777777777778,0.6091248989105225,classification,2,1,16
1458,TotalGain (Shap),0.7555555555555555,0.25490427017211914,classification,2,1,16
1459,Permutation (perm_round = 5),0.5422222222222222,2.1781744956970215,classification,2,1,16
1460,TotalGain-oob (Saabas),0.6044444444444445,0.4525420665740967,classification,2,1,32
1461,TotalGain-oob (Shap),0.5866666666666667,0.5715720653533936,classification,2,1,32
1462,TotalGain,0.5288888888888889,0.9069771766662598,classification,2,1,32
1463,TotalGain (Shap),0.7822222222222223,0.5099503993988037,classification,2,1,32
1464,Permutation (perm_round = 5),0.19111111111111115,2.041863441467285,classification,2,1,32
1465,TotalGain-oob (Saabas),0.6222222222222222,0.9190254211425781,classification,2,1,64
1466,TotalGain-oob (Shap),0.6222222222222222,1.0594608783721924,classification,2,1,64
1467,TotalGain,0.4222222222222223,2.4734864234924316,classification,2,1,64
1468,TotalGain (Shap),0.7466666666666667,1.0911760330200195,classification,2,1,64
