,error,subproblem,subproblem_id,dataset_id,num_boost_round
685,0.00018310546875,regression,1,17,64
686,6.461143493652344e-05,regression,1,18,1
687,0.00016021728515625,regression,1,18,2
688,0.00016021728515625,regression,1,18,4
689,0.0002899169921875,regression,1,18,8
690,0.000274658203125,regression,1,18,16
691,0.0006103515625,regression,1,18,32
692,0.0005950927734375,regression,1,18,64
693,0.00011491775512695312,regression,1,19,1
694,0.000186920166015625,regression,1,19,2
695,2.4378299713134766e-05,regression,1,19,4
696,4.315376281738281e-05,regression,1,19,8
697,4.553794860839844e-05,regression,1,19,16
698,7.2479248046875e-05,regression,1,19,32
699,7.2479248046875e-05,regression,1,19,64
700,1.9550323486328125e-05,regression,1,20,1
701,2.384185791015625e-05,regression,1,20,2
702,3.4332275390625e-05,regression,1,20,4
703,8.58306884765625e-05,regression,1,20,8
704,8.7738037109375e-05,regression,1,20,16
705,0.000156402587890625,regression,1,20,32
706,0.0001354217529296875,regression,1,20,64
707,0.000102996826171875,regression,1,21,1
708,9.298324584960938e-05,regression,1,21,2
709,0.00013303756713867188,regression,1,21,4
710,0.00016021728515625,regression,1,21,8
711,0.000171661376953125,regression,1,21,16
712,0.0002231597900390625,regression,1,21,32
713,0.0002231597900390625,regression,1,21,64
714,1.7881393432617188e-05,regression,1,22,1
715,2.3365020751953125e-05,regression,1,22,2
716,5.7220458984375e-05,regression,1,22,4
717,4.57763671875e-05,regression,1,22,8
718,4.57763671875e-05,regression,1,22,16
719,6.103515625e-05,regression,1,22,32
720,0.0001087188720703125,regression,1,22,64
721,1.1682510375976562e-05,regression,1,23,1
722,1.52587890625e-05,regression,1,23,2
723,5.53131103515625e-05,regression,1,23,4
724,7.43865966796875e-05,regression,1,23,8
725,9.34600830078125e-05,regression,1,23,16
726,0.000102996826171875,regression,1,23,32
727,0.0001506805419921875,regression,1,23,64
728,4.410743713378906e-05,regression,1,24,1
729,0.0001163482666015625,regression,1,24,2
730,0.000179290771484375,regression,1,24,4
731,0.00035858154296875,regression,1,24,8
732,0.00022125244140625,regression,1,24,16
733,0.0001430511474609375,regression,1,24,32
734,0.0002574920654296875,regression,1,24,64
735,8.606910705566406e-05,regression,1,25,1
736,8.845329284667969e-05,regression,1,25,2
737,0.00010204315185546875,regression,1,25,4
738,0.00014495849609375,regression,1,25,8
739,0.00014591217041015625,regression,1,25,16
740,5.626678466796875e-05,regression,1,25,32
741,5.364418029785156e-05,regression,1,25,64
742,1.0967254638671875e-05,regression,1,26,1
743,2.1457672119140625e-05,regression,1,26,2
744,7.2479248046875e-05,regression,1,26,4
745,0.00014495849609375,regression,1,26,8
746,0.000232696533203125,regression,1,26,16
747,0.00030517578125,regression,1,26,32
748,0.0004425048828125,regression,1,26,64
749,3.6716461181640625e-05,regression,1,27,1
750,3.814697265625e-05,regression,1,27,2
751,6.67572021484375e-05,regression,1,27,4
752,0.000152587890625,regression,1,27,8
753,0.0002384185791015625,regression,1,27,16
754,0.000263214111328125,regression,1,27,32
755,0.00037384033203125,regression,1,27,64
756,5.7220458984375e-05,regression,1,28,1
757,7.390975952148438e-05,regression,1,28,2
758,7.390975952148438e-05,regression,1,28,4
759,0.000156402587890625,regression,1,28,8
760,0.000164031982421875,regression,1,28,16
761,0.0001583099365234375,regression,1,28,32
762,0.0001583099365234375,regression,1,28,64
763,2.193450927734375e-05,regression,1,29,1
764,4.38690185546875e-05,regression,1,29,2
765,4.1961669921875e-05,regression,1,29,4
766,0.000110626220703125,regression,1,29,8
767,0.00030517578125,regression,1,29,16
768,0.000301361083984375,regression,1,29,32
769,0.00023651123046875,regression,1,29,64
770,1.811981201171875e-05,regression,1,30,1
771,3.528594970703125e-05,regression,1,30,2
772,7.152557373046875e-05,regression,1,30,4
773,0.0001049041748046875,regression,1,30,8
774,8.392333984375e-05,regression,1,30,16
775,0.000247955322265625,regression,1,30,32
776,0.0002593994140625,regression,1,30,64
777,2.6702880859375e-05,regression,1,31,1
778,3.719329833984375e-05,regression,1,31,2
779,2.014636993408203e-05,regression,1,31,4
780,3.814697265625e-05,regression,1,31,8
781,3.0040740966796875e-05,regression,1,31,16
782,9.72747802734375e-05,regression,1,31,32
783,0.000255584716796875,regression,1,31,64
784,1.049041748046875e-05,regression,1,32,1
785,6.198883056640625e-06,regression,1,32,2
786,2.002716064453125e-05,regression,1,32,4
787,2.6702880859375e-05,regression,1,32,8
788,5.340576171875e-05,regression,1,32,16
789,0.00011444091796875,regression,1,32,32
790,0.000385284423828125,regression,1,32,64
791,2.09808349609375e-05,regression,1,33,1
792,2.86102294921875e-05,regression,1,33,2
793,4.9591064453125e-05,regression,1,33,4
794,3.4332275390625e-05,regression,1,33,8
795,7.2479248046875e-05,regression,1,33,16
796,4.9591064453125e-05,regression,1,33,32
797,0.0004119873046875,regression,1,33,64
798,1.9073486328125e-05,regression,1,34,1
799,2.288818359375e-05,regression,1,34,2
800,3.814697265625e-05,regression,1,34,4
801,5.340576171875e-05,regression,1,34,8
802,0.000152587890625,regression,1,34,16
803,0.0001049041748046875,regression,1,34,32
804,9.72747802734375e-05,regression,1,34,64
805,3.1948089599609375e-05,regression,1,35,1
806,6.4849853515625e-05,regression,1,35,2
807,4.291534423828125e-05,regression,1,35,4
808,3.8623809814453125e-05,regression,1,35,8
809,8.106231689453125e-05,regression,1,35,16
810,8.487701416015625e-05,regression,1,35,32
811,8.96453857421875e-05,regression,1,35,64
812,1.3470649719238281e-05,regression,1,36,1
813,1.621246337890625e-05,regression,1,36,2
814,4.1961669921875e-05,regression,1,36,4
815,8.392333984375e-05,regression,1,36,8
816,0.00011444091796875,regression,1,36,16
817,0.0001277923583984375,regression,1,36,32
818,0.0001068115234375,regression,1,36,64
819,3.719329833984375e-05,regression,1,37,1
820,3.075599670410156e-05,regression,1,37,2
821,5.3882598876953125e-05,regression,1,37,4
822,5.054473876953125e-05,regression,1,37,8
823,0.0001125335693359375,regression,1,37,16
824,0.0001964569091796875,regression,1,37,32
825,9.72747802734375e-05,regression,1,37,64
826,9.703636169433594e-05,regression,1,38,1
827,0.00010251998901367188,regression,1,38,2
828,0.0001392364501953125,regression,1,38,4
829,0.0001468658447265625,regression,1,38,8
830,0.0001220703125,regression,1,38,16
831,0.0001220703125,regression,1,38,32
832,0.000156402587890625,regression,1,38,64
833,5.245208740234375e-06,regression,1,39,1
834,2.47955322265625e-05,regression,1,39,2
835,7.62939453125e-05,regression,1,39,4
836,8.7738037109375e-05,regression,1,39,8
837,0.000102996826171875,regression,1,39,16
838,0.000164031982421875,regression,1,39,32
839,0.00011444091796875,regression,1,39,64
840,3.0517578125e-05,regression,2,0,1
841,5.340576171875e-05,regression,2,0,2
842,0.0001373291015625,regression,2,0,4
843,0.0003662109375,regression,2,0,8
844,0.000518798828125,regression,2,0,16
845,0.000946044921875,regression,2,0,32
846,0.002685546875,regression,2,0,64
847,2.288818359375e-05,regression,2,1,1
848,0.000152587890625,regression,2,1,2
849,0.000457763671875,regression,2,1,4
850,0.000701904296875,regression,2,1,8
851,0.000640869140625,regression,2,1,16
852,0.00079345703125,regression,2,1,32
853,0.00311279296875,regression,2,1,64
854,3.814697265625e-05,regression,2,2,1
855,6.103515625e-05,regression,2,2,2
856,0.0001678466796875,regression,2,2,4
857,0.0002288818359375,regression,2,2,8
858,0.000518798828125,regression,2,2,16
859,0.00152587890625,regression,2,2,32
860,0.00238037109375,regression,2,2,64
861,3.814697265625e-05,regression,2,3,1
862,4.57763671875e-05,regression,2,3,2
863,0.000274658203125,regression,2,3,4
864,0.000396728515625,regression,2,3,8
865,0.00152587890625,regression,2,3,16
866,0.0015869140625,regression,2,3,32
867,0.00286865234375,regression,2,3,64
868,2.288818359375e-05,regression,2,4,1
869,0.0001678466796875,regression,2,4,2
870,0.000152587890625,regression,2,4,4
871,0.000274658203125,regression,2,4,8
872,0.0006103515625,regression,2,4,16
873,0.0008544921875,regression,2,4,32
874,0.00146484375,regression,2,4,64
875,4.57763671875e-05,regression,2,5,1
876,6.866455078125e-05,regression,2,5,2
877,0.0001678466796875,regression,2,5,4
878,0.000579833984375,regression,2,5,8
879,0.000732421875,regression,2,5,16
880,0.00177001953125,regression,2,5,32
881,0.00146484375,regression,2,5,64
882,3.814697265625e-05,regression,2,6,1
883,9.1552734375e-05,regression,2,6,2
884,9.1552734375e-05,regression,2,6,4
885,0.00042724609375,regression,2,6,8
886,0.000518798828125,regression,2,6,16
887,0.0010986328125,regression,2,6,32
888,0.00146484375,regression,2,6,64
889,5.340576171875e-05,regression,2,7,1
890,0.000244140625,regression,2,7,2
891,0.000335693359375,regression,2,7,4
892,0.00042724609375,regression,2,7,8
893,0.00103759765625,regression,2,7,16
894,0.00201416015625,regression,2,7,32
895,0.0020751953125,regression,2,7,64
896,0.00012969970703125,regression,2,8,1
897,0.0001373291015625,regression,2,8,2
898,0.000732421875,regression,2,8,4
899,0.00030517578125,regression,2,8,8
900,0.0009765625,regression,2,8,16
901,0.001953125,regression,2,8,32
902,0.002685546875,regression,2,8,64
903,7.62939453125e-05,regression,2,9,1
904,9.1552734375e-05,regression,2,9,2
905,0.000335693359375,regression,2,9,4
906,0.0009765625,regression,2,9,8
907,0.000946044921875,regression,2,9,16
908,0.00146484375,regression,2,9,32
909,0.0048828125,regression,2,9,64
910,6.103515625e-05,regression,2,10,1
911,0.0001220703125,regression,2,10,2
912,0.000274658203125,regression,2,10,4
913,0.000732421875,regression,2,10,8
914,0.00067138671875,regression,2,10,16
915,0.00213623046875,regression,2,10,32
916,0.003173828125,regression,2,10,64
917,2.288818359375e-05,regression,2,11,1
918,5.340576171875e-05,regression,2,11,2
919,0.0001068115234375,regression,2,11,4
920,0.000244140625,regression,2,11,8
921,0.00030517578125,regression,2,11,16
922,0.0009765625,regression,2,11,32
923,0.0013427734375,regression,2,11,64
924,7.62939453125e-05,regression,2,12,1
925,0.0001220703125,regression,2,12,2
926,0.0001678466796875,regression,2,12,4
927,0.00091552734375,regression,2,12,8
928,0.001220703125,regression,2,12,16
929,0.00177001953125,regression,2,12,32
930,0.00311279296875,regression,2,12,64
931,6.866455078125e-05,regression,2,13,1
932,7.62939453125e-05,regression,2,13,2
933,0.00042724609375,regression,2,13,4
934,0.00079345703125,regression,2,13,8
935,0.00164794921875,regression,2,13,16
936,0.00140380859375,regression,2,13,32
937,0.00262451171875,regression,2,13,64
938,3.0517578125e-05,regression,2,14,1
939,5.340576171875e-05,regression,2,14,2
940,0.00018310546875,regression,2,14,4
941,0.000335693359375,regression,2,14,8
942,0.0006103515625,regression,2,14,16
943,0.00146484375,regression,2,14,32
944,0.00189208984375,regression,2,14,64
945,7.62939453125e-05,regression,2,15,1
946,0.0001068115234375,regression,2,15,2
947,0.000244140625,regression,2,15,4
948,0.00030517578125,regression,2,15,8
949,0.00128173828125,regression,2,15,16
950,0.00152587890625,regression,2,15,32
951,0.00225830078125,regression,2,15,64
952,3.814697265625e-05,regression,2,16,1
953,4.57763671875e-05,regression,2,16,2
954,9.1552734375e-05,regression,2,16,4
955,0.0002899169921875,regression,2,16,8
956,0.000244140625,regression,2,16,16
957,0.00103759765625,regression,2,16,32
958,0.0025634765625,regression,2,16,64
959,6.103515625e-05,regression,2,17,1
960,0.0001983642578125,regression,2,17,2
961,0.0001983642578125,regression,2,17,4
962,0.00054931640625,regression,2,17,8
963,0.00091552734375,regression,2,17,16
964,0.0013427734375,regression,2,17,32
965,0.00347900390625,regression,2,17,64
966,2.288818359375e-05,regression,2,18,1
967,7.62939453125e-05,regression,2,18,2
968,0.000335693359375,regression,2,18,4
969,0.000244140625,regression,2,18,8
970,0.0006103515625,regression,2,18,16
971,0.001007080078125,regression,2,18,32
972,0.0013427734375,regression,2,18,64
973,4.57763671875e-05,regression,2,19,1
974,5.340576171875e-05,regression,2,19,2
975,0.0001068115234375,regression,2,19,4
976,0.0002899169921875,regression,2,19,8
977,0.0003662109375,regression,2,19,16
978,0.001251220703125,regression,2,19,32
979,0.00213623046875,regression,2,19,64
980,3.814697265625e-05,regression,2,20,1
981,4.57763671875e-05,regression,2,20,2
982,0.000152587890625,regression,2,20,4
983,0.000457763671875,regression,2,20,8
984,0.00091552734375,regression,2,20,16
985,0.0008544921875,regression,2,20,32
986,0.001617431640625,regression,2,20,64
987,3.0517578125e-05,regression,2,21,1
988,6.103515625e-05,regression,2,21,2
989,0.00011444091796875,regression,2,21,4
990,0.000518798828125,regression,2,21,8
991,0.00048828125,regression,2,21,16
992,0.001617431640625,regression,2,21,32
993,0.0030517578125,regression,2,21,64
994,4.57763671875e-05,regression,2,22,1
995,5.340576171875e-05,regression,2,22,2
996,0.000244140625,regression,2,22,4
997,0.00115966796875,regression,2,22,8
998,0.00103759765625,regression,2,22,16
999,0.0010986328125,regression,2,22,32
1000,0.00238037109375,regression,2,22,64
1001,2.6702880859375e-05,regression,2,23,1
1002,7.62939453125e-05,regression,2,23,2
1003,0.00018310546875,regression,2,23,4
1004,0.00140380859375,regression,2,23,8
1005,0.001373291015625,regression,2,23,16
1006,0.0023193359375,regression,2,23,32
1007,0.00286865234375,regression,2,23,64
1008,6.866455078125e-05,regression,2,24,1
1009,9.1552734375e-05,regression,2,24,2
1010,9.1552734375e-05,regression,2,24,4
1011,0.000152587890625,regression,2,24,8
1012,0.000518798828125,regression,2,24,16
1013,0.000732421875,regression,2,24,32
1014,0.00244140625,regression,2,24,64
1015,2.288818359375e-05,regression,2,25,1
1016,9.1552734375e-05,regression,2,25,2
1017,0.0001220703125,regression,2,25,4
1018,0.00067138671875,regression,2,25,8
1019,0.00042724609375,regression,2,25,16
1020,0.001007080078125,regression,2,25,32
1021,0.0018310546875,regression,2,25,64
1022,7.62939453125e-05,regression,2,26,1
1023,0.00018310546875,regression,2,26,2
1024,0.000152587890625,regression,2,26,4
1025,0.00213623046875,regression,2,26,8
1026,0.00201416015625,regression,2,26,16
1027,0.003173828125,regression,2,26,32
1028,0.00390625,regression,2,26,64
1029,9.1552734375e-05,regression,2,27,1
1030,0.000213623046875,regression,2,27,2
1031,0.000213623046875,regression,2,27,4
1032,0.000274658203125,regression,2,27,8
1033,0.00054931640625,regression,2,27,16
1034,0.00115966796875,regression,2,27,32
1035,0.0030517578125,regression,2,27,64
1036,0.0001068115234375,regression,2,28,1
1037,0.0002288818359375,regression,2,28,2
1038,0.000213623046875,regression,2,28,4
1039,0.00030517578125,regression,2,28,8
1040,0.00054931640625,regression,2,28,16
1041,0.0008544921875,regression,2,28,32
1042,0.0032958984375,regression,2,28,64
1043,6.103515625e-05,regression,2,29,1
1044,9.1552734375e-05,regression,2,29,2
1045,0.0001373291015625,regression,2,29,4
1046,0.0008544921875,regression,2,29,8
1047,0.00091552734375,regression,2,29,16
1048,0.0023193359375,regression,2,29,32
1049,0.0028076171875,regression,2,29,64
1050,6.866455078125e-05,regression,2,30,1
1051,0.0001678466796875,regression,2,30,2
1052,0.000244140625,regression,2,30,4
1053,0.000732421875,regression,2,30,8
1054,0.00115966796875,regression,2,30,16
1055,0.0023193359375,regression,2,30,32
1056,0.0048828125,regression,2,30,64
1057,7.62939453125e-05,regression,2,31,1
1058,0.000213623046875,regression,2,31,2
1059,0.00042724609375,regression,2,31,4
1060,0.000457763671875,regression,2,31,8
1061,0.0006103515625,regression,2,31,16
1062,0.00213623046875,regression,2,31,32
1063,0.0020751953125,regression,2,31,64
1064,3.4332275390625e-05,regression,2,32,1
1065,6.866455078125e-05,regression,2,32,2
1066,0.0001373291015625,regression,2,32,4
1067,0.0001983642578125,regression,2,32,8
1068,0.00054931640625,regression,2,32,16
1069,0.00128173828125,regression,2,32,32
1070,0.001708984375,regression,2,32,64
1071,3.0517578125e-05,regression,2,33,1
1072,4.57763671875e-05,regression,2,33,2
1073,0.000213623046875,regression,2,33,4
1074,0.0005035400390625,regression,2,33,8
1075,0.00091552734375,regression,2,33,16
1076,0.0015869140625,regression,2,33,32
1077,0.003173828125,regression,2,33,64
1078,3.814697265625e-05,regression,2,34,1
1079,9.1552734375e-05,regression,2,34,2
1080,0.0001068115234375,regression,2,34,4
1081,0.0001678466796875,regression,2,34,8
1082,0.000457763671875,regression,2,34,16
1083,0.0009765625,regression,2,34,32
1084,0.001495361328125,regression,2,34,64
1085,3.814697265625e-05,regression,2,35,1
1086,9.1552734375e-05,regression,2,35,2
1087,0.000213623046875,regression,2,35,4
1088,0.0002899169921875,regression,2,35,8
1089,0.00048828125,regression,2,35,16
1090,0.000885009765625,regression,2,35,32
1091,0.00201416015625,regression,2,35,64
1092,4.9591064453125e-05,regression,2,36,1
1093,6.103515625e-05,regression,2,36,2
1094,7.62939453125e-05,regression,2,36,4
1095,0.0001373291015625,regression,2,36,8
1096,0.000732421875,regression,2,36,16
1097,0.000946044921875,regression,2,36,32
1098,0.0020751953125,regression,2,36,64
1099,3.0517578125e-05,regression,2,37,1
1100,9.1552734375e-05,regression,2,37,2
1101,0.0001220703125,regression,2,37,4
1102,0.0010986328125,regression,2,37,8
1103,0.000244140625,regression,2,37,16
1104,0.000762939453125,regression,2,37,32
1105,0.00115966796875,regression,2,37,64
1106,4.57763671875e-05,regression,2,38,1
1107,6.103515625e-05,regression,2,38,2
1108,0.00042724609375,regression,2,38,4
1109,0.00048828125,regression,2,38,8
1110,0.00054931640625,regression,2,38,16
1111,0.00140380859375,regression,2,38,32
1112,0.0029296875,regression,2,38,64
1113,0.0001220703125,regression,2,39,1
1114,9.1552734375e-05,regression,2,39,2
1115,0.0001068115234375,regression,2,39,4
1116,0.0002593994140625,regression,2,39,8
1117,0.00042724609375,regression,2,39,16
1118,0.001251220703125,regression,2,39,32
1119,0.0013427734375,regression,2,39,64
